,Anderson,Andrews,Angelina,Aransas,Archer,Armstrong,Atascosa,Austin,Bailey,Bandera,Bastrop,Baylor,Bee,Bell,Bexar,Blanco,Bosque,Bowie,Brazoria,Brazos,Brewster,Briscoe,Brooks,Brown,Burleson,Burnet,Caldwell,Calhoun,Callahan,Cameron,Camp,Carson,Cass,Castro,Chambers,Cherokee,Childress,Clay,Cochran,Coke,Coleman,Collin,Collingsworth,Colorado,Comal,Comanche,Concho,Cooke,Coryell,Cottle,Crane,Crockett,Crosby,Culberson,Dallam,Dallas,Dawson,Deaf Smith,Delta,Denton,DeWitt,Dickens,Dimmit,Donley,Duval,Eastland,Ector,Edwards,Ellis,El Paso,Erath,Falls,Fannin,Fayette,Fisher,Floyd,Foard,Fort Bend,Franklin,Freestone,Frio,Gaines,Galveston,Garza,Gillespie,Glasscock,Goliad,Gonzales,Gray,Grayson,Gregg,Grimes,Guadalupe,Hale,Hall,Hamilton,Hansford,Hardeman,Hardin,Harris,Harrison,Hartley,Haskell,Hays,Hemphill,Henderson,Hidalgo,Hill,Hockley,Hood,Hopkins,Houston,Howard,Hudspeth,Hunt,Hutchinson,Irion,Jack,Jackson,Jasper,Jeff Davis,Jefferson,Jim Hogg,Jim Wells,Johnson,Jones,Karnes,Kaufman,Kendall,Kenedy,Kent,Kerr,Kimble,Kinney,Kleberg,Knox,Lamar,Lamb,Lampasas,La Salle,Lavaca,Lee,Leon,Liberty,Limestone,Lipscomb,Live Oak,Llano,Lubbock,Lynn,McCulloch,McLennan,McMullen,Madison,Marion,Martin,Mason,Matagorda,Maverick,Medina,Menard,Midland,Milam,Mills,Mitchell,Montague,Montgomery,Moore,Morris,Motley,Nacogdoches,Navarro,Newton,Nolan,Nueces,Ochiltree,Oldham,Orange,Palo Pinto,Panola,Parker,Parmer,Pecos,Polk,Potter,Presidio,Rains,Randall,Reagan,Real,Red River,Reeves,Refugio,Roberts,Robertson,Rockwall,Runnels,Rusk,Sabine,San Augustine,San Jacinto,San Patricio,San Saba,Schleicher,Scurry,Shackelford,Shelby,Sherman,Smith,Somervell,Starr,Stephens,Sterling,Stonewall,Sutton,Swisher,Tarrant,Taylor,Terrell,Terry,Throckmorton,Titus,Tom Green,Travis,Trinity,Tyler,Upshur,Upton,Uvalde,Val Verde,Van Zandt,Victoria,Walker,Waller,Ward,Washington,Webb,Wharton,Wheeler,Wichita,Wilbarger,Willacy,Williamson,Wilson,Winkler,Wise,Wood,Yoakum,Young,Zapata,Zavala
2020/3/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.017128391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581828583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863449512,NA,NA,NA,NA,NA,NA,NA,NA,0.82463034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.051278858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.241999514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553152378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845902475,NA,NA,NA,NA,NA,NA,NA,NA,0.803688288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.202204895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.963732723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.614390496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.915145867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885073227,NA,NA,NA,NA,NA,NA,NA,NA,2.597960506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.482369203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.753328756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47357807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.779076946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.121218082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08682992,NA,NA,NA,NA,NA,NA,NA,NA,3.200435145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.343306378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.299280559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.449020019,4.784054098,NA,NA,NA,5.013629848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.332839941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.770347659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.218180576,NA,NA,NA,NA,NA,NA,NA,0.673324565,NA,NA,NA,NA,4.875964501,NA,NA,NA,NA,NA,NA,NA,1.549332294,NA,NA,NA,NA,NA,NA,NA,NA,2.775038073,NA,NA,NA,3.368704884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863449512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.750020688,NA,NA,NA,NA,NA,NA,NA,NA,0.642922203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717294123,NA,NA,NA,NA,NA,NA,NA,1.518647833,NA,NA,NA,NA,NA,NA,4.0525503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.967361344,2.945585349,NA,NA,NA,3.877513991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.276990844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.616666785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.893033875,NA,NA,NA,NA,NA,NA,NA,0.704101723,NA,NA,NA,NA,5.672672779,NA,NA,NA,NA,NA,NA,NA,2.32720486,NA,NA,NA,NA,NA,NA,NA,NA,2.02664702,NA,NA,NA,2.277028834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845902475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.309976051,NA,NA,NA,NA,NA,NA,NA,NA,0.63240987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640102974,NA,NA,NA,NA,NA,NA,NA,1.611424416,NA,NA,NA,NA,NA,NA,2.222088882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.155424028,4.550326516,NA,NA,NA,3.798032403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.234494301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.379028738,NA,NA,NA,4.679370527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.288553242,NA,NA,NA,NA,NA,NA,NA,4.858479146,NA,NA,NA,NA,4.61816928,NA,NA,NA,NA,NA,NA,NA,3.297542034,NA,NA,NA,NA,NA,NA,NA,NA,3.640401406,NA,NA,NA,1.962555592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885073227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.123558557,NA,0.863449512,NA,NA,NA,NA,NA,NA,5.557164996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.508922827,NA,NA,NA,NA,NA,NA,NA,11.18082037,NA,NA,NA,NA,NA,NA,5.400252166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.810692386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.920704598,4.011632966,NA,NA,0.863449512,2.734966756,8.204907842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.814693575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.100073078,NA,NA,NA,3.109168455,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.978653417,NA,NA,NA,NA,NA,NA,NA,9.444496095,NA,NA,NA,NA,3.475184768,NA,NA,NA,NA,NA,NA,NA,4.134985404,NA,NA,NA,NA,NA,NA,NA,NA,8.287013047,NA,NA,NA,1.621189064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08682992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.211177618,NA,0.845902475,NA,NA,NA,NA,NA,NA,7.857177413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863449512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.327626744,NA,NA,NA,NA,NA,NA,NA,12.2019553,NA,NA,NA,NA,NA,NA,5.358020351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11240801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.018126173,3.723583017,NA,NA,0.845902475,3.695014628,7.680686194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.312806081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.648285068,NA,NA,NA,5.85761219,1.726899024,NA,NA,NA,NA,NA,NA,NA,NA,3.886381062,NA,NA,NA,NA,NA,NA,NA,10.08808122,NA,NA,NA,NA,3.061700581,NA,NA,NA,NA,NA,NA,NA,13.91160668,NA,NA,NA,NA,NA,NA,NA,NA,9.605137885,NA,NA,NA,1.4441421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917033138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.549332294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.989878097,NA,NA,NA,NA,NA,2.725573955,NA,0.885073227,NA,NA,NA,NA,NA,NA,9.448179259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69180495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93933389,NA,NA,NA,NA,NA,NA,NA,9.751177367,NA,NA,NA,NA,NA,NA,4.928498382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.034667135,NA,NA,NA,NA,NA,2.273172015,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.150491042,3.3688975,NA,NA,1.770146455,3.341896196,5.644095703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.995642078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.872497235,NA,NA,NA,NA,NA,NA,NA,NA,0.863449512,NA,NA,NA,NA,6.481563575,NA,NA,NA,4.883623161,2.533038865,NA,NA,NA,NA,NA,NA,NA,2.566160387,3.712058509,NA,NA,0.863449512,NA,NA,NA,NA,8.504165565,NA,NA,NA,NA,3.150372483,NA,NA,NA,NA,NA,NA,NA,19.06117142,NA,NA,NA,NA,NA,NA,NA,NA,6.051298687,NA,NA,NA,1.886290552,NA,NA,NA,NA,1.913387176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04716771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32720486,NA,NA,NA,NA,NA,NA,NA,4.95980098,NA,NA,2.483717044,NA,NA,NA,NA,NA,2.697971155,NA,3.260489759,NA,NA,NA,NA,NA,NA,6.223041938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.766739452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.234584392,NA,NA,NA,NA,NA,NA,NA,4.78272231,NA,NA,NA,NA,NA,NA,3.188860177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.282836752,NA,NA,3.166147303,NA,NA,1.738057081,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.582389944,2.364875604,NA,NA,3.252787148,3.066676352,3.933844606,NA,NA,NA,1.688452036,NA,NA,NA,NA,NA,2.266068078,NA,NA,NA,3.329906233,1.752213915,NA,NA,NA,NA,NA,NA,3.866868289,NA,NA,NA,NA,NA,NA,NA,NA,0.845902475,NA,NA,NA,NA,3.529761356,NA,1.16814261,NA,5.51129023,2.506926456,NA,NA,NA,NA,NA,NA,NA,2.693147824,4.074378084,NA,NA,0.845902475,NA,NA,NA,NA,5.123081419,NA,NA,NA,NA,2.908680009,NA,NA,NA,NA,NA,NA,NA,12.00038876,NA,NA,NA,NA,NA,NA,NA,NA,3.538932795,NA,NA,NA,1.581177269,NA,NA,NA,NA,1.973849855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.671540679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.297542034,NA,NA,NA,NA,NA,NA,NA,3.814149548,NA,NA,1.850470189,NA,NA,NA,NA,NA,2.506969857,NA,4.616826732,NA,4.48611865,NA,NA,NA,NA,3.871460846,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863449512,NA,NA,NA,NA,NA,NA,NA,0.472524895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.030945883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.250443262,NA,NA,NA,NA,NA,NA,NA,2.873977455,NA,NA,NA,NA,NA,NA,2.424695082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.411995307,NA,NA,2.810667678,NA,NA,1.917747497,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9070673,2.027378971,NA,NA,4.211863457,2.568743803,2.893679516,NA,NA,NA,1.345081369,NA,NA,NA,NA,NA,2.344064971,NA,NA,NA,2.263821194,1.534945265,NA,NA,NA,NA,NA,NA,2.977673244,NA,NA,1.376879256,NA,NA,NA,NA,NA,0.885073227,NA,NA,NA,NA,2.607329142,NA,1.024438876,NA,3.86596853,2.375630039,NA,NA,NA,NA,NA,NA,NA,2.04566801,3.179261907,NA,NA,0.885073227,NA,NA,NA,NA,3.054508722,NA,NA,NA,NA,2.128028062,NA,NA,NA,NA,NA,NA,NA,4.869960162,NA,NA,NA,NA,NA,NA,NA,NA,4.328961259,NA,NA,NA,1.30355163,NA,NA,NA,NA,1.681055242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.683372241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.134985404,NA,NA,NA,NA,NA,NA,NA,3.384227173,NA,NA,1.59238041,NA,NA,NA,NA,NA,2.392152535,NA,5.366617439,NA,4.071288684,NA,NA,NA,NA,3.413387185,NA,NA,NA,NA,NA,NA,NA,2.792874235,NA,1.69180495,NA,NA,NA,NA,NA,NA,NA,1.386104647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.248513202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.876126399,NA,NA,NA,NA,NA,NA,NA,2.36979007,NA,NA,NA,NA,NA,NA,2.010314311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.360119477,NA,NA,4.095327996,NA,NA,1.760037782,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.584198395,1.839132124,NA,NA,5.17855827,1.929652506,2.279203494,NA,NA,NA,1.162559107,NA,NA,NA,NA,NA,2.019297116,NA,NA,NA,1.439513735,2.390977183,NA,NA,NA,NA,NA,NA,2.221221842,NA,NA,1.080682936,NA,NA,NA,NA,NA,1.08682992,NA,NA,NA,NA,2.026047804,NA,0.98690401,NA,2.878852754,2.030492836,NA,NA,NA,NA,NA,NA,NA,2.002437149,2.615084111,NA,0.863449512,1.08682992,NA,NA,NA,NA,2.410468322,NA,NA,NA,NA,2.243446365,NA,NA,NA,NA,NA,NA,NA,3.152207593,NA,NA,NA,NA,NA,NA,NA,NA,3.720136488,NA,NA,NA,1.604543804,NA,NA,4.17271846,NA,1.235983139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.372029267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.637202228,NA,NA,NA,NA,NA,NA,NA,3.082732576,NA,NA,1.376825766,NA,NA,NA,NA,NA,2.136827205,NA,3.490903722,NA,3.31968846,NA,NA,NA,NA,2.507819777,NA,NA,NA,NA,NA,NA,NA,1.900998177,NA,1.766739452,NA,NA,NA,2.172223633,NA,NA,NA,1.937930353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04304922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.399465159,NA,NA,NA,NA,NA,NA,NA,1.806211385,NA,NA,NA,NA,NA,NA,1.848743784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.335132133,NA,NA,3.27794072,NA,NA,1.352454815,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09552558,1.295804912,0.863449512,NA,7.912300191,1.895191468,1.417637153,NA,NA,NA,0.755181098,NA,1.723656312,NA,NA,NA,2.329838229,NA,NA,1.392558495,1.178181974,3.239735552,NA,NA,NA,NA,NA,NA,1.813851069,NA,NA,1.067724212,NA,NA,NA,0.863449512,NA,1.549332294,NA,NA,NA,NA,1.480454262,NA,0.532409787,NA,2.104185594,1.710577827,NA,NA,NA,NA,0.835299529,NA,NA,1.52127034,2.254066931,0.863449512,0.845902475,1.549332294,1.723656312,NA,NA,NA,1.474973316,NA,NA,NA,NA,2.399417262,NA,NA,NA,NA,NA,NA,3.292526483,2.177278067,0.94504979,NA,NA,NA,NA,NA,NA,NA,2.880570589,NA,NA,NA,2.40606108,NA,NA,3.438236378,NA,1.125093826,NA,1.723656312,NA,NA,NA,3.44085151,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.564297005,NA,NA,0.944077819,NA,NA,NA,NA,NA,NA,NA,NA,1.750020688,NA,NA,NA,4.866344457,NA,NA,NA,1.723656312,NA,NA,NA,3.133022673,NA,NA,0.826533886,NA,NA,NA,NA,NA,1.810738761,NA,2.222571823,NA,2.431725253,NA,NA,NA,NA,1.903984262,NA,0.863449512,NA,NA,NA,NA,NA,2.050348137,NA,2.030945883,NA,NA,NA,1.594636656,NA,NA,NA,2.257712889,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.392558495,NA,NA,2.636132685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.248103689,NA,NA,NA,NA,NA,NA,NA,1.3555687,NA,NA,NA,NA,NA,2.714094679,1.128086731,NA,NA,1.723656312,NA,NA,NA,1.723656312,NA,NA,NA,NA,NA,2.861149913,NA,NA,2.57375472,NA,NA,1.390702349,NA,NA,NA,NA,NA,NA,NA,NA
2020/3/29,NA,NA,NA,NA,NA,NA,0.472524895,1.392558495,NA,NA,1.996862423,NA,NA,1.245531165,1.406709577,0.845902475,NA,5.482850687,1.972574686,1.256638751,NA,NA,NA,0.79229941,NA,2.406111467,NA,NA,NA,1.933933387,NA,NA,1.727967475,0.916366786,3.452098645,NA,NA,NA,NA,NA,NA,1.654690823,NA,NA,0.916397014,NA,NA,NA,0.845902475,NA,4.65440972,NA,NA,NA,NA,1.389420868,NA,0.614398286,NA,1.744957804,2.030390271,NA,NA,NA,NA,0.735750401,NA,NA,1.634720552,1.790556269,1.69180495,0.885073227,2.32720486,3.208148623,NA,NA,NA,1.55420257,NA,NA,NA,0.863449512,2.32825903,NA,NA,NA,NA,NA,NA,2.677355146,2.121513602,0.923140449,1.671884524,NA,NA,NA,NA,NA,2.140871524,2.209402989,NA,NA,NA,4.065550494,NA,NA,2.796693681,NA,1.062401815,NA,2.406111467,NA,NA,NA,3.04492907,NA,NA,NA,NA,NA,NA,2.295945086,NA,NA,2.080305082,NA,NA,1.345898399,1.160741868,NA,NA,NA,NA,NA,NA,NA,1.309976051,NA,NA,NA,4.954605665,NA,NA,1.5558034,1.604074311,NA,NA,1.41543452,3.184746069,NA,NA,0.841540005,NA,NA,NA,NA,NA,2.798142237,0.863449512,1.708540081,NA,1.980170681,0.472524895,NA,NA,NA,1.687012426,NA,0.845902475,NA,NA,NA,NA,NA,1.413953371,NA,2.165675468,4.940823324,NA,NA,1.276125328,NA,NA,NA,5.258070608,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.151978317,NA,NA,3.529606716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25918082,NA,NA,NA,NA,NA,NA,NA,1.977871226,NA,NA,2.330398999,NA,NA,3.255769519,1.126362648,NA,NA,1.604074311,NA,NA,NA,1.604074311,NA,1.694039889,NA,NA,NA,2.49300242,1.279225135,NA,2.453563566,NA,NA,1.375712505,2.916644848,NA,NA,NA,NA,NA,NA,NA
